day 2 eff training
rearing (l), nosepoking (p) and grooming (k) rated for 32 minutes
2 min. acclimation and 30 min. session

rat#105

77   1158806	   1161630	l
78   1171024	   1171604	p
79   1176622	   1184423	p
80   1186866	   1193766	p
81   1197111	   1201327	l
82   1201708	   1202779	p
83   1203150	   1207146	p
84   1207476	   1208087	l
85   1210390	   1211912	l
86   1233073	   1238561	l
87   1254654	   1255125	p
88   1271528	   1272710	p
89   1273010	   1273872	l
90   1294631	   1296093	p
91   1304115	   1306238	l
92   1315742	   1316363	p
93   1331985	   1333878	l
94   1363621	   1365293	l
95   1372894	   1373845	l
96   1374206	   1378652	p
97   1379604	   1381166	l
98   1381787	   1387365	p
99   1391010	   1391751	p
100   1405070	   1409967	p
101   1417788	   1418419	p
102   1446550	   1447071	p
103   1448252	   1456704	p
104   1466028	   1468101	l
105   1470044	   1470604	l
106   1476162	   1476753	p
107   1477534	   1479497	k
108   1485135	   1502520	k
109   1503211	   1504503	l
110   1520877	   1522389	l
112   1537681	   1558130	p
113   1567203	   1568806	k
114   1587382	   1592620	p
115   1612939	   1615222	l
116   1621101	   1622863	l
117   1637404	   1640178	l
118   1642592	   1643223	p
119   1645987	   1648520	p
120   1656632	   1657093	l
121   1684071	   1686475	l
122   1711000	   1711961	p
123   1719282	   1722256	l
124   1734223	   1735435	l
125   1754032	   1754563	l
126   1754613	   1757337	l
127   1771757	   1772989	l
129   1788261	   1808721	p
130   1823932	   1836791	p
131   1852764	   1854146	l
132   1856660	   1858132	l
133   1874836	   1876849	l
134   1877770	   1878261	p
135   1884600	   1887003	l
136   1902746	   1906101	l

Rat#124

***1st 2 min. acclimation***

1   3956	   6770	l
2   17024	   18917	p
3   29833	   32156	l
4   46066	   49381	l
5   55119	   55970	l
6   71072	   73706	l
7   85042	   86544	l
9   98612	   102658	p
10   103889	   105391	l
11   110799	   112181	l

***rating began at 1st CS onset, so add 120000ms to every timepoint before analyzing in sgtemp sheet***

1   6339	   7540	l
2   19247	   21571	l
3   22352	   27920	k
4   31295	   34589	l
5   37544	   41820	l
6   46977	   50322	p
7   59535	   62530	l
8   88547	   90319	p
9   150556	   151998	p
10   182572	   185256	l
11   209210	   210582	p
12   222359	   224182	l
13   229560	   231733	l
14   242048	   245693	l
15   256068	   256579	p
16   257440	   268646	k
17   277979	   280203	p
18   336824	   338566	l
19   346908	   348841	l
20   352296	   356032	l
21   358575	   365876	p
22   367458	   368419	p
23   370192	   371704	p
24   383842	   386455	l
25   395468	   396370	l
26   397171	   398312	l
27   401277	   405933	l
28   410981	   412132	l
29   414065	   415066	l
30   415437	   416929	l
31   434975	   440924	p
32   442135	   442616	p
33   446291	   448264	l
34   453412	   454784	l
35   468493	   471808	l
36   481222	   490595	p
37   521650	   522401	p
38   522912	   526497	k
39   531934	   533667	l
40   546535	   562518	k
41   582537	   583689	l
42   592932	   598430	p
43   613201	   615665	p
44   640741	   644336	l
45   650635	   651216	k
46   671996	   675321	l
47   697993	   702159	p
48   702850	   704322	p
49   710101	   713105	p
50   717892	   723470	k
51   734766	   741065	k
52   750879	   756257	k
53   786661	   789775	l
54   798398	   802113	k
55   803185	   805338	l
56   807341	   809624	l
57   810405	   811406	l
58   812197	   813529	l
59   814941	   817926	l
60   822202	   825016	l
61   826528	   827409	l
62   833779	   835090	l
63   836823	   837955	l
64   839417	   842040	l
65   844454	   845906	l
66   853166	   855209	l
67   869560	   875478	l
68   876530	   878082	p
69   897921	   900825	l
70   902868	   904861	l
71   938469	   940532	p
72   952319	   955574	p
73   959569	   1040115	k
74   1040856	   1042198	l
75   1048357	   1051622	l
76   1083728	   1085490	k
77   1086151	   1086692	p
78   1088655	   1102585	p
79   1113080	   1120311	l
80   1158786	   1161840	l
81   1183572	   1184042	l
82   1250267	   1255365	p
83   1296173	   1310103	k
84   1312537	   1335240	k
85   1337743	   1342079	k
86   1361147	   1362459	l
87   1363831	   1365052	l
88   1370991	   1373064	l
89   1390539	   1397459	l
90   1399802	   1407544	p
91   1447741	   1448202	p
92   1448573	   1449244	p
93   1453009	   1455653	l
94   1482111	   1483703	l
95   1487929	   1488971	k
96   1557059	   1647358	k
97   1649812	   1714174	k
98   1715466	   1716508	p
99   1730889	   1735375	k
100   1748274	   1752209	k
101   1754522	   1756736	k
102   1759900	   1760651	k

rat#127

1   3886	   4647	l
2   31435	   32938	l
3   51865	   52396	p
4   60868	   62510	l
5   67988	   71383	l
6   75389	   77381	l
7   81638	   85693	l
8   98532	   99213	l
9   109037	   110459	l
10   115947	   120213	p
11   163686	   165428	p
12   190925	   191876	p
13   249849	   250460	p
14   317417	   323025	p
15   331947	   332789	p
16   431250	   438471	p
17   452771	   464929	k
18   466030	   468754	k
19   539656	   548759	p
20   556881	   557912	k
21   561908	   562519	l
22   583379	   585402	l
23   591781	   595787	l
24   599632	   603558	l
25   604680	   606402	l
26   610648	   612561	l
27   645468	   649033	p
28   649624	   655373	p
29   657345	   659248	l
30   666378	   669172	l
31   676863	   679948	l
32   694980	   696562	p
33   699506	   701259	l
34   719335	   721848	l
35   732924	   736149	l
36   737380	   738772	l
37   750079	   750880	l
38   766392	   767844	l
39   769427	   783286	p
40   796976	   798979	l
41   802204	   803746	l
42   806850	   813089	k
43   814331	   821562	k
44   824666	   825627	k
45   847939	   848701	p
46   865575	   866526	l
47   920734	   921395	l
48   929427	   932341	l
49   933452	   936276	l
50   938980	   939731	p
51   941624	   944258	k
52   969194	   970516	l
53   972529	   973780	l
54   979298	   980540	l
55   980951	   981852	p
56   985307	   992437	k
57   1015831	   1018695	l
58   1022480	   1026707	l
59   1027387	   1028319	p
60   1041538	   1048738	p
61   1051122	   1068086	p
62   1069949	   1075036	p
63   1086983	   1088295	k
64   1090739	   1102185	k
65   1103196	   1120662	k
66   1122244	   1123055	p
67   1126800	   1128102	p
68   1128523	   1130015	l
69   1130676	   1131167	l
70   1133891	   1134842	l
71   1135623	   1138808	l
72   1156353	   1158726	l
73   1160909	   1165286	k
74   1174309	   1177213	l
75   1179947	   1182861	k
76   1185595	   1191133	k
77   1193166	   1201808	l
78   1202990	   1204983	l
79   1205353	   1209610	p
80   1210811	   1211422	l
81   1211763	   1212824	l
82   1213415	   1214356	l
83   1215568	   1216379	l
84   1218813	   1220495	l
85   1223920	   1226764	k
86   1229718	   1232012	l
87   1234315	   1234776	l
88   1235116	   1235837	l
89   1236038	   1236959	l
90   1237540	   1238651	l
91   1240003	   1240864	l
92   1241716	   1242507	l
93   1243448	   1243989	l
94   1249867	   1251209	l
95   1262255	   1263086	l
96   1263817	   1266261	l
97   1266792	   1267513	l
98   1268344	   1270147	l
99   1272250	   1280842	k
100   1292989	   1295102	l
101   1299859	   1304346	k
102   1332787	   1341559	k
103   1345715	   1346336	p
104   1350132	   1351734	l
105   1352575	   1353727	l
106   1354908	   1355529	l
107   1365363	   1366145	l
108   1366515	   1368067	l
109   1375468	   1377401	l
110   1377681	   1378182	p
111   1379123	   1380145	l
112   1387265	   1390480	p
113   1390660	   1391671	l
114   1394956	   1402267	k
115   1420353	   1420783	l
116   1422416	   1423247	p
117   1426902	   1452769	p
118   1458838	   1459649	l
119   1488491	   1489812	l
120   1491084	   1492226	p
121   1492747	   1493618	l
122   1499707	   1500197	l
123   1501109	   1501770	l
124   1503732	   1506416	l
125   1507638	   1509861	l
126   1512525	   1518384	l
127   1520677	   1521428	l
128   1528588	   1529449	l
129   1532414	   1535979	l
130   1539985	   1543239	l
131   1543710	   1544822	p
132   1548657	   1553063	l
133   1554876	   1562757	k
134   1578109	   1581664	k
135   1643203	   1644986	l
136   1646588	   1653978	k
137   1666066	   1675089	k
138   1680206	   1680947	p
139   1683451	   1687637	k
140   1703129	   1709448	k
141   1711381	   1750177	k
142   1786579	   1793870	k
143   1794270	   1797345	l
144   1808170	   1810423	l
145   1814129	   1816052	l
146   1840457	   1841839	l
147   1843191	   1844122	l
148   1845043	   1848398	p
149   1848648	   1854006	l
150   1854867	   1855699	p
151   1856510	   1867516	p
152   1871782	   1874195	p
153   1888416	   1889437	k
154   1897188	   1899181	l
155   1913351	   1914353	k

rat#114

1   3595	   5217	p
2   13339	   15702	l
3   18256	   20399	l
4   26067	   29141	l
5   38475	   40968	l
6   43242	   44984	p
7   49180	   51413	l
8   51584	   52134	p
9   67487	   68939	l
10   71152	   71993	l
11   77701	   79354	l
12   84461	   87826	p
13   91121	   92222	l
14   92953	   95607	p
15   103228	   105692	l
16   156074	   158477	p
17   212475	   213567	p
18   234817	   243830	k
19   244641	   245322	l
20   246294	   248677	p
21   257039	   257490	l
22   260634	   262016	l
23   267454	   269537	p
24   318367	   318878	l
25   333549	   334290	p
26   338697	   340629	p
27   342121	   344865	l
28   346478	   347129	p
29   382850	   384512	p
30   385053	   386285	l
31   391823	   393015	l
32   400586	   402258	l
33   405813	   409178	l
34   416548	   417940	l
35   418401	   419182	l
36   427745	   438630	p
37   444108	   449596	p
38   461743	   464497	l
39   465649	   466751	l
40   471427	   471908	p
41   472649	   474051	l
42   502112	   505847	l
43   526286	   531724	l
44   551132	   557621	p
45   563650	   575497	p
46   576148	   578131	l
47   613492	   614393	p
48   622475	   629735	k
49   630316	   630807	l
50   637707	   641282	l
51   646389	   649143	l
52   654541	   654611	l
53   658056	   667139	p
54   668240	   668861	p
55   669402	   673188	p
56   679997	   681530	l
57   703091	   705454	l
58   760673	   761555	l
59   770558	   775314	p
60   815422	   817735	l
61   827169	   827640	l
62   832977	   841690	p
63   843422	   844284	l
64   845395	   846617	l
65   851123	   852185	l
66   853777	   855209	l
67   860076	   864402	p
68   865013	   866676	l
69   867507	   869530	l
70   871873	   873756	l
71   874467	   877201	l
72   882288	   883710	l
73   895617	   897340	l
74   897941	   900284	l
75   905472	   906112	l
76   907555	   908125	p
77   908876	   910819	l
78   912011	   913643	l
79   930738	   931168	l
80   936035	   939460	l
81   948744	   950026	l
82   950336	   958708	p
83   960391	   961762	l
84   968372	   970425	l
85   985697	   987179	l
86   994720	   997254	l
87   1006988	   1008900	l
88   1009852	   1020176	p
89   1020527	   1023011	l
90   1024993	   1030842	p
91   1033826	   1034437	l
92   1061786	   1062788	l
93   1063589	   1064640	l
94   1066974	   1076077	p
95   1105499	   1145837	k
96   1146308	   1148651	l
97   1149623	   1152126	l
98   1156252	   1157634	l
99   1158385	   1162982	p
100   1163312	   1164554	l
101   1165315	   1175400	p
102   1175880	   1177222	l
103   1178294	   1194657	p
104   1195318	   1196580	l
105   1205253	   1209769	l
106   1222457	   1223459	l
107   1229658	   1230669	p
108   1234735	   1237128	l
109   1302442	   1304686	k
110   1304936	   1305707	l
111   1306718	   1320018	k
112   1321890	   1325215	k
113   1329251	   1330082	k
114   1330403	   1333247	l
115   1335590	   1342830	p
116   1343521	   1344633	l
117   1354427	   1365643	l
118   1367376	   1382858	l
119   1404549	   1407764	p
120   1407984	   1409867	l
121   1410227	   1412521	p
122   1415435	   1417888	p
123   1480518	   1482091	l
124   1520686	   1521668	l
125   1522008	   1565681	p
126   1574373	   1575315	l
127   1576216	   1578549	l
128   1580572	   1581624	p
129   1581944	   1584448	l
130   1584788	   1585579	p
131   1604807	   1605949	l
132   1610085	   1621050	p
133   1625196	   1632056	k
134   1632908	   1644955	k
135   1645325	   1681527	k
136   1691662	   1703239	l
137   1703599	   1705432	p
138   1705792	   1708166	l
139   1710159	   1711971	l
140   1713013	   1715046	l
141   1715496	   1720423	p
142   1724459	   1728585	l
143   1729126	   1729667	p
144   1738369	   1739992	l
145   1746230	   1749715	l
146   1762133	   1763205	l
147   1764186	   1786478	p
148   1788301	   1790184	l
149   1791686	   1793408	l
150   1801820	   1809421	p
151   1809612	   1812506	l
152   1812866	   1813347	p
153   1825474	   1827978	l
154   1854957	   1855898	l
155   1904628	   1911098	p
156   1919630	   1920311	l

rat#126

1   13280	   14451	l
2   15152	   16074	l
3   30594	   31095	l
4   31816	   32697	p
5   52676	   55711	l
6   62751	   66316	l
7   71073	   71553	l
8   78303	   79094	l
9   87496	   91582	p
10   111431	   114415	l
11   135125	   137378	l
12   152039	   153631	l
13   167962	   172008	l
14   175012	   177185	l
15   236921	   238964	p
16   244142	   244812	l
17   249379	   263479	p
18   316926	   318548	l
19   332619	   335423	k
20   350635	   351576	l
21   352778	   355552	l
22   378054	   383892	p
23   389691	   394017	l
24   414296	   414727	p
25   427886	   432432	l
26   433734	   434465	l
27   443728	   447003	p
28   456447	   458329	l
29   463066	   464488	l
30   485408	   486790	l
31   489194	   502283	p
32   558744	   559615	p
33   570010	   577110	k
34   578172	   579013	k
35   634052	   640922	l
36   677655	   681440	l
37   699486	   699877	l
38   702571	   705865	l
39   709671	   712064	l
40   712775	   715439	l
41   729099	   730481	p
42   731562	   742718	p
43   747035	   750179	p
44   752683	   757570	p
45   768375	   774624	p
46   796696	   803135	l
47   852807	   856332	p
48   864473	   869180	l
49   869671	   871984	p
50   875910	   878684	l
51   892494	   894887	l
52   894957	   895088	l
53   908567	   909668	p
54   914365	   917640	k
55   923058	   927174	k
56   927995	   934064	k
57   936697	   940723	k
58   945620	   948695	l
59   959470	   962915	p
60   964527	   968072	p
61   994480	   1001370	l
62   1009482	   1011805	p
63   1014169	   1016132	l
64   1017764	   1018074	l
65   1024223	   1024744	l
66   1030372	   1032996	l
67   1053846	   1055368	l
68   1071161	   1072883	l
69   1080504	   1081335	k
70   1100823	   1101364	p
71   1112350	   1116656	p
72   1122515	   1130656	p
73   1131718	   1132679	p
74   1135854	   1136855	p
75   1143595	   1148302	l
76   1168360	   1169502	l
77   1184373	   1188389	l
78   1211432	   1214507	l
79   1218523	   1221757	l
80   1269105	   1272370	l
81   1275034	   1276786	l
82   1288433	   1315833	p
83   1320649	   1325426	p
84   1349090	   1349831	l
85   1354969	   1387245	k
86   1388337	   1408826	k
87   1409607	   1453881	k
88   1462994	   1464456	l
89   1481801	   1483854	l
90   1508630	   1509491	p
91   1510733	   1514558	l
92   1515640	   1517883	p
93   1562237	   1565411	l
94   1605189	   1605749	p
95   1609164	   1611167	l
96   1633619	   1635072	l
97   1636363	   1636834	l
98   1637535	   1638226	p
99   1639157	   1641651	l
100   1643103	   1645767	l
101   1646728	   1649132	l
102   1649492	   1650444	l
103   1659427	   1684022	p
104   1696270	   1700005	k
105   1716479	   1718782	l
106   1794831	   1796954	k
107   1836151	   1836541	p
108   1841168	   1855489	p
109   1867596	   1869999	l
110   1878602	   1879914	l
111   1882648	   1921143	k

rat#128

1   14071	   17856	l
2   20820	   24836	p
3   33929	   36883	l
4   42902	   45296	l
5   48260	   49822	l
6   50813	   51585	p
7   72995	   73376	l
8   85613	   86164	p
9   90030	   90611	l
10   98141	   100926	l
11   113614	   114385	p
12   145029	   150036	p
13   160061	   161433	p
14   299852	   302505	p
15   308224	   310156	p
16   342162	   349423	p
17   387347	   391603	p
18   443718	   445441	p
19   472730	   473231	p
20   478548	   480682	p
21   483936	   485418	p
22   500710	   502453	l
23   511937	   512397	p
24   526548	   527909	p
25   554948	   557632	l
26   559435	   561778	l
27   570741	   571562	p
28   573986	   577381	l
29   589879	   592893	l
30   596919	   597990	l
31   620152	   626321	l
32   653300	   653951	p
33   659559	   660170	p
34   674941	   679477	l
35   684244	   685576	l
36   687679	   688621	p
37   693868	   694789	p
38   698124	   701379	l
39   709040	   711694	l
40   732474	   735178	p
41   744150	   748176	p
42   752022	   752502	p
43   761045	   765521	l
44   766643	   767484	p
45   799830	   803786	p
46   805549	   810225	l
47   819769	   820230	p
48   842322	   846468	l
49   855130	   858895	p
50   859366	   862611	l
51   874418	   884302	l
52   889139	   894336	l
53   897932	   899844	p
54   911691	   915116	l
55   927053	   928766	p
56   932571	   933152	l
57   945540	   946061	l
58   951088	   955264	l
59   973660	   974412	l
60   980520	   981071	p
61   988492	   1004875	p
62   1007068	   1008921	p
63   1033747	   1034818	p
64   1084550	   1086172	l
65   1087084	   1102566	p
66   1105500	   1106962	p
67   1115274	   1116316	k
68   1128894	   1129314	p
69   1143675	   1148932	p
70   1149754	   1152337	p
71   1156814	   1159187	l
72   1160109	   1167930	p
73   1220646	   1220896	p
74   1232933	   1233704	p
75   1234656	   1242417	k
76   1243178	   1260463	k
77   1261184	   1267873	k
78   1273251	   1280822	l
79   1285729	   1288022	p
80   1291177	   1297206	l
81   1307831	   1313339	l
82   1316714	   1319948	l
83   1334329	   1344233	p
84   1346046	   1346847	l
85   1347428	   1349451	p
86   1361809	   1367827	l
87   1375448	   1378432	l
88   1389208	   1391301	l
89   1392212	   1395407	p
90   1411220	   1412281	l
91   1426401	   1429526	l
92   1431529	   1432330	p
93   1448383	   1449154	p
94   1451598	   1454111	p
95   1463875	   1464306	p
96   1493137	   1502731	k
97   1511995	   1512916	l
98   1513196	   1514288	p
99   1528128	   1532504	l
101   1552913	   1558802	p
102   1562707	   1566122	k
103   1568986	   1571861	k
105   1572862	   1579201	p
106   1587543	   1589336	l
107   1609645	   1614953	p
108   1615764	   1616585	p
109   1653137	   1660168	l
110   1676381	   1686596	p
111   1689360	   1690782	p
112   1702809	   1704031	k
113   1710450	   1713524	l
114   1720484	   1722297	l
115   1728145	   1733813	l
116   1737749	   1743417	l
117   1747884	   1749756	l
118   1751198	   1753542	l
119   1754473	   1755124	l
120   1760973	   1780871	k
121   1786870	   1796013	k
122   1796794	   1802192	k
123   1811295	   1814900	l
124   1818966	   1820428	l
125   1824674	   1828359	l
126   1829311	   1830112	l
127   1833076	   1836782	l
128   1837182	   1837332	p
129   1840347	   1841478	p
130   1841578	   1841598	p
131   1846746	   1850561	p
132   1851262	   1856320	l
133   1863870	   1864942	p
134   1868097	   1884981	p
135   1895506	   1899562	l
136   1908374	   1910788	p
137   1918519	   1919080	p

u1

1   11767	   15513	l
2   19098	   21822	l
3   31085	   35601	p
4   38415	   41560	l
5   43503	   47398	l
6   58915	   59766	l
7   61368	   62550	l
8   70391	   73977	l
9   84121	   85463	p
10   87146	   87676	l
11   89509	   91692	k
12   92423	   93585	l
13   93995	   94746	l
14   95878	   97110	l
15   98872	   103289	l
16   140863	   146901	p
17   148504	   148994	p
18   149215	   153211	l
19   159069	   164967	l
20   183154	   188531	k
21   192056	   193228	l
22   194230	   197745	l
23   204094	   206738	l
24   207769	   208590	l
25   210803	   220808	l
26   225645	   227077	p
27   229060	   230291	p
28   231914	   237171	p
29   247366	   251682	l
30   276237	   277049	l
31   282326	   286612	l
32   293592	   305129	l
33   307152	   313892	p
34   327491	   331397	l
35   337496	   345056	l
36   345777	   347189	p
37   349313	   351065	l
38   356883	   358676	k
39   359407	   361640	k
40   362702	   363363	l
41   363793	   366607	l
42   371114	   375019	l
43   378685	   384193	k
44   386095	   403360	k
45   412453	   413214	k
46   434645	   438331	l
47   457809	   460342	l
48   490395	   496003	l
49   504215	   511325	p
50   513699	   515562	p
51   517574	   520899	l
52   551023	   553837	l
53   565543	   569569	l
54   588296	   592833	l
55   605851	   606793	l
56   607514	   612791	l
57   722229	   722920	l
58   727987	   746323	k
59   751271	   754295	p
60   833619	   835321	l
61   842582	   843954	l
62   862080	   866666	l
63   874688	   879885	l
64   880937	   883791	l
65   885093	   885534	l
66   887046	   887486	l
67   918010	   924429	p
68   925501	   930118	p
69   946712	   952760	l
70   967812	   967912	l
71   970115	   977396	l
72   1014259	   1014839	l
73   1039104	   1041588	l
74   1070109	   1075427	l
75   1076618	   1076688	l
76   1077680	   1078771	l
77   1080434	   1086943	l
78   1106071	   1143975	k
79   1159548	   1162772	l
80   1235076	   1241956	l
81   1275154	   1280421	l
82   1301251	   1304857	l
83   1310515	   1324385	l
84   1326688	   1327860	p
85   1329272	   1329973	p
86   1338024	   1339196	l
87   1340277	   1342431	l
88   1361178	   1363541	l
89   1398561	   1404630	l
90   1468562	   1470164	l
91   1471466	   1471857	l
92   1473008	   1473589	l
93   1475802	   1477495	l
94   1479297	   1483574	l
95   1508089	   1511694	l
96   1515930	   1520627	p
97   1547686	   1556118	l
98   1579101	   1586471	l
99   1591689	   1592690	l
100   1600582	   1601143	l
101   1608703	   1613981	l
102   1615864	   1616555	l
103   1620741	   1631266	p
104   1632187	   1633139	p
105   1658255	   1667618	l
106   1681598	   1684032	k
107   1724961	   1727484	k
108   1728185	   1860716	k
109   1916256	   1920011	l

U2

1   6450	   9294	l
2   11567	   13380	l
3   19278	   20420	l
4   26829	   29973	p
5   32457	   33058	p
6   35551	   37034	l
7   40218	   41360	l
8   42652	   45416	l
9   68459	   71082	l
10   85113	   86895	p
11   88077	   90130	l
12   92583	   94616	l
13   103309	   105452	l
14   114154	   115196	l
15   116137	   116448	p
16   131589	   132741	l
17   140843	   141223	l
18   145650	   147102	l
19   148594	   149095	p
20   150176	   152149	p
21   165668	   177536	k
22   193849	   195521	l
23   209461	   213407	p
24   213998	   216912	l
25   241618	   245463	l
26   256920	   257911	p
27   269808	   270429	p
28   275987	   280784	l
29   304839	   309786	l
30   321793	   324978	l
31   328212	   331507	p
32   333269	   334241	p
33   334321	   334371	p
34   335943	   339228	p
35   346869	   347220	l
36   370283	   376482	k
37   377453	   382781	k
38   405764	   409369	l
39   414406	   415688	l
40   430700	   435807	l
41   438200	   439903	l
42   453853	   460362	p
43   473922	   478208	l
44   493500	   502303	p
45   506759	   509072	l
46   510675	   512647	l
47   534499	   539746	l
48   558283	   561127	l
49   565313	   566465	l
50   578732	   580295	l
51   595126	   595877	p
52   713306	   714027	p
53   715599	   717993	p
54   720807	   723541	l
55   778460	   781234	l
56   798549	   799700	l
57   844945	   845556	p
58   880536	   937178	k
59   965709	   967832	l
60   974451	   976224	p
61   985948	   988111	l
62   989924	   991536	l
63   996153	   1006437	l
64   1007799	   1008420	p
65   1011805	   1012566	p
66   1019296	   1023752	l
67   1074425	   1081025	l
68   1086903	   1087784	l
69   1088385	   1090598	l
70   1091800	   1092501	l
71   1096016	   1096487	l
72   1098490	   1102325	l
73   1109255	   1110828	l
74   1117327	   1120411	l
75   1396789	   1400875	p
76   1418720	   1420984	l
77   1422245	   1429055	p
78   1497233	   1503112	l
79   1518183	   1525083	l
80   1539464	   1548717	p
81   1568696	   1571871	l
82   1587032	   1591629	l
83   1595885	   1600462	l
84   1602164	   1603887	p
85   1604427	   1607772	l
86   1693085	   1698112	l
87   1798456	   1802903	l
88   1837072	   1839926	l
89   1848789	   1850701	l
90   1854537	   1859744	l

U3

1   18967	   20500	l
2   38165	   41760	l
3   45375	   46898	l
4   57944	   65554	p
5   87726	   89329	l
6   92143	   95387	p
7   113864	   120564	k
8   125090	   128425	p
9   139341	   141474	l
10   163976	   165148	p
11   175703	   178206	l
12   178917	   181251	l
13   187991	   189873	p
14   192056	   200609	p
15   201520	   202361	p
16   204725	   206697	l
17   233496	   235138	p
18   241347	   241688	p
19   255748	   256449	p
20   280303	   286262	p
21   308854	   309535	l
22   312259	   313872	p
23   320701	   323545	p
24   325939	   327832	l
25   343534	   344556	p
26   349653	   351566	l
27   359397	   359948	l
28   373107	   373978	p
29   395759	   397221	p
30   408107	   409739	l
31   412914	   414967	l
32   428036	   428156	p
33   457949	   460973	p
34   496845	   503384	p
35   504075	   505207	l
36   515862	   517384	p
37   543602	   545264	l
38   565563	   566385	p
39   581406	   584130	p
40   586804	   588917	l
41   599522	   602567	l
42   617037	   618800	l
43   630206	   634903	p
44   636616	   638168	l
45   645148	   648883	l
46   665828	   676082	p
47   686417	   687188	p
48   696782	   700147	l
49   703982	   705244	l
50   746524	   748807	l
51   763468	   764800	p
52   766322	   771740	p
53   780753	   782195	l
54   787723	   790978	l
55   797978	   818938	p
56   830715	   844815	p
57   845266	   847018	l
58   864553	   868189	l
59   876711	   879976	l
60   881067	   881908	p
61   884512	   887096	p
62   901496	   902608	l
63   921115	   933823	p
64   963375	   964587	l
65   980891	   983835	k
66   988532	   992027	k
67   1003283	   1005646	l
68   1023302	   1026747	l
69   1029190	   1030752	p
70   1031864	   1040186	p
71   1040987	   1055428	p
72   1058442	   1062578	p
73   1066213	   1068717	l
74   1076448	   1078501	l
75   1115965	   1117016	p
76   1140210	   1142613	l
77   1150054	   1150805	p
78   1204933	   1205764	p
79   1220485	   1242006	k
80   1243368	   1244219	l
81   1251680	   1254574	k
82   1256116	   1257909	k
83   1279901	   1281934	l
84   1287822	   1290366	l
85   1291527	   1295663	l
86   1296895	   1298587	l
87   1298928	   1303655	p
88   1323333	   1324625	p
89   1325737	   1331305	k
90   1362920	   1364452	p
91   1366756	   1375778	p
92   1383960	   1385873	l
93   1458307	   1459028	p
94   1459769	   1460881	p
95   1466038	   1467220	l
96   1537992	   1539294	p
97   1628302	   1629363	p
98   1631967	   1646678	p
99   1660268	   1663011	l
100   1667788	   1669721	l
101   1680507	   1682930	l
102   1683421	   1683932	p
103   1684583	   1685113	p
104   1686746	   1687316	l
105   1691502	   1693946	l
106   1704101	   1710189	l
107   1719032	   1724560	p
108   1733162	   1733954	k
109   1736347	   1754333	p
110   1755194	   1759660	p
111   1761563	   1776334	p
112   1777005	   1787420	p
113   1810764	   1823152	p
114   1823642	   1836080	p
115   1842019	   1847947	l
116   1849169	   1850331	l
117   1851172	   1851553	l
118   1852234	   1852895	l
119   1854757	   1855729	l
120   1856680	   1857972	l
121   1859063	   1860245	l
122   1862849	   1865322	l

U4

1   3565	   4156	l
2   5788	   7641	l
3   13620	   15122	p
4   22092	   24315	l
5   27600	   30394	l
6   38455	   40218	l
7   42962	   44534	l
8   46807	   48660	l
9   56982	   58584	l
10   59776	   64242	p
11   65805	   68429	l
12   77802	   79935	l
13   82759	   86384	l
14   99804	   102307	p
15   105752	   106303	l
16   108106	   110118	l
17   112352	   114925	l
18   122076	   122586	p
19   122987	   123418	l
20   127373	   128785	l
21   133432	   133782	l
22   136927	   140052	l
23   140162	   140252	l
24   145429	   149385	k
25   157547	   160761	l
26   166490	   174441	p
27   178987	   181451	k
28   193719	   196032	k
29   199397	   202591	l
30   203713	   206948	l
31   207068	   207098	l
32   215160	   217984	p
33   235118	   236540	l
34   240135	   242359	l
35   243170	   250871	k
36   251291	   257500	l
37   265272	   266373	l
38   277639	   280574	p
39   281265	   282406	l
40   290227	   292240	l
41   307532	   310937	l
42   335252	   336654	l
43   337255	   341311	p
44   349152	   350164	l
45   350825	   351776	l
46   353008	   356062	l
47   357594	   360288	l
48   367448	   368620	l
49   371795	   373147	l
50   374238	   376962	l
51   377503	   390862	p
52   392615	   393556	l
53   405683	   407216	l
54   415888	   420074	l
55   424330	   425071	l
56   427425	   429458	l
57   432762	   436047	l
58   438070	   439172	k
59   445591	   450999	l
60   453462	   456416	l
61   458499	   463036	l
62   469746	   471488	l
63   490505	   491146	l
64   508591	   521550	p
65   526467	   529491	l
66   530773	   532576	l
67   559545	   564602	l
68   578762	   597299	k
69   598060	   600714	l
70   608145	   610167	k
71   613813	   614704	l
72   633000	   639219	p
73   645949	   648392	l
74   662923	   664956	l
75   666849	   669112	l
76   1136354	   1137025	p
77   1301882	   1302373	p
78   1318296	   1345655	p
79   1372363	   1374867	l
80   1402307	   1406432	k
81   1411069	   1442054	k
82   1443376	   1459789	k
83   1461271	   1498154	k
84   1501299	   1535418	k
85   1537411	   1546454	k
86   1558171	   1558701	k
87   1571450	   1576858	k
88   1592710	   1605318	k
89   1676611	   1683921	p
90   1691062	   1692213	l
91   1834788	   1847196	k
92   1849209	   1919460	k

rat# u9

1   4376	   6840	l
2   30494	   32927	l
3   54939	   56762	l
4   66906	   69570	l
5   76520	   77532	l
6   89128	   93665	l
7   99303	   101536	l
8   108847	   110559	l
9   113003	   117900	k
10   135064	   136937	l
11   239214	   243090	l
12   251672	   253204	l
13   272342	   286592	k
14   346478	   348281	l
15   375570	   379255	l
16   385895	   387768	l
17   399074	   402208	l
18   407326	   410751	p
19   420485	   423139	l
20   456126	   459220	l
21   483896	   487231	l
